"","GENE","FREQUENCY"
"2095","TRPC4AP",0.045
"2096","ZNF25",0.045
"2097","ABLIM3",0.044
"2098","ARHGAP28",0.044
"2099","ATP5S",0.044
"2100","CLIC2",0.044
"2101","COA5",0.044
"2102","GEMIN2",0.044
"2103","LAMA3",0.044
"2104","MUS81",0.044
"2105","N4BP1",0.044
"2106","PTAR1",0.044
"2107","PTRH1",0.044
"2108","PUS7",0.044
"2109","TMEM41B",0.044
"2110","TRMT6",0.044
"2111","WDR18",0.044
"2112","ENDOD1",0.043
"2113","HADH",0.043
"2114","HELQ",0.043
"2115","PAPLN",0.043
"2116","SDK1",0.043
"2117","AL596325.2",0.042
"2118","HMGB1P5",0.042
"2119","HOXB4",0.042
"2120","NLRP1",0.042
"2121","NR2F1",0.042
"2122","PHTF1",0.042
"2123","SH3BP4",0.042
"2124","TAZ",0.042
"2125","THAP9-AS1",0.042
"2126","BBC3",0.041
"2127","BHLHE22",0.041
"2128","CASP8",0.041
"2129","EFEMP1",0.041
"2130","FAM214A",0.041
"2131","FBXO2",0.041
"2132","KIAA0586",0.041
"2133","PIGH",0.041
"2134","TTTY14",0.041
"2135","AC009414.2",0.04
"2136","FBXW7",0.04
"2137","PEBP4",0.04
"2138","RHOD",0.04
"2139","SACS",0.04
"2140","ZC3H8",0.04
"2141","CIART",0.039
"2142","IGHA1",0.039
"2143","IMPACT",0.039
"2144","MRPL52",0.039
"2145","NUDT14",0.039
"2146","PRKACB",0.039
"2147","RNF138",0.039
"2148","ENTPD4",0.038
"2149","FAM91A1",0.038
"2150","KBTBD3",0.038
"2151","LRP6",0.038
"2152","LRRCC1",0.038
"2153","SLC27A1",0.038
"2154","SVIP",0.038
"2155","SYDE1",0.038
"2156","ARIH2",0.037
"2157","CREBL2",0.037
"2158","GUCY1B3",0.037
"2159","JCAD",0.037
"2160","POLA2",0.037
"2161","SYNE3",0.037
"2162","TTC28",0.037
"2163","TXNP6",0.037
"2164","ANKRD36C",0.036
"2165","C11orf68",0.036
"2166","EVC2",0.036
"2167","KIAA1468",0.036
"2168","KLF7",0.036
"2169","MED28",0.036
"2170","MTMR12",0.036
"2171","SENP7",0.036
"2172","WASF1",0.036
"2173","ZNF302",0.036
"2174","BAG2",0.035
"2175","CYP3A5",0.035
"2176","FARP1",0.035
"2177","MIR4458HG",0.035
"2178","PARP6",0.035
"2179","SEC23B",0.035
"2180","TEX261",0.035
"2181","TNRC6C",0.035
"2182","AL035071.1",0.034
"2183","BEND5",0.034
"2184","CDC42EP5",0.034
"2185","CEBPZOS",0.034
"2186","EIF4BP3",0.034
"2187","HNRNPLL",0.034
"2188","MICAL1",0.034
"2189","NUFIP1",0.034
"2190","RNF216",0.034
"2191","TCEAL3",0.034
"2192","THAP12",0.034
"2193","WRAP73",0.034
"2194","CAB39L",0.033
"2195","DLAT",0.033
"2196","FOXO1",0.033
"2197","IMPAD1",0.033
"2198","KCNT2",0.033
"2199","LCA5",0.033
"2200","RSPO2",0.033
"2201","STAMBPL1",0.033
"2202","WDFY3-AS2",0.033
"2203","C9orf85",0.032
"2204","CLCC1",0.032
"2205","HACD2",0.032
"2206","MAP4K3",0.032
"2207","NIPSNAP1",0.032
"2208","PIK3IP1",0.032
"2209","SLF1",0.032
"2210","ZNF672",0.032
"2211","ATF6",0.031
"2212","BCL2L13",0.031
"2213","CREBRF",0.031
"2214","FAM173A",0.031
"2215","FERMT1",0.031
"2216","LARP4B",0.031
"2217","SPIRE1",0.031
"2218","THOC5",0.031
"2219","TRAPPC6B",0.031
"2220","MMD",0.03
"2221","PRRX2",0.03
"2222","SLC2A8",0.03
"2223","SYBU",0.03
"2224","ZNF471",0.03
"2225","ACTN1",0.029
"2226","ADAMTS12",0.029
"2227","DYNC2LI1",0.029
"2228","FBXO25",0.029
"2229","KIF22",0.029
"2230","SAMD9",0.029
"2231","SIX1",0.029
"2232","TMEM18",0.029
"2233","AC025181.2",0.028
"2234","ACER3",0.028
"2235","DOCK5",0.028
"2236","EXD2",0.028
"2237","FRMD3",0.028
"2238","GNL1",0.028
"2239","LRRK1",0.028
"2240","POLG2",0.028
"2241","SFXN1",0.028
"2242","AC005046.1",0.027
"2243","ACOT2",0.027
"2244","BANP",0.027
"2245","CWC25",0.027
"2246","NUP58",0.027
"2247","PRELID3B",0.027
"2248","PRKAG2-AS1",0.027
"2249","SHC3",0.027
"2250","ZC3H14",0.027
"2251","ZFPM2",0.027
"2252","ZNF280D",0.027
"2253","AKT2",0.026
"2254","APCDD1",0.026
"2255","MPV17L",0.026
"2256","MTMR9",0.026
"2257","ODF3B",0.026
"2258","PCNX1",0.026
"2259","PPL",0.026
"2260","PRR16",0.026
"2261","STRIP1",0.026
"2262","TMEM101",0.026
"2263","ZBED5",0.026
"2264","ATP13A3",0.025
"2265","DENND4C",0.025
"2266","DSCR3",0.025
"2267","MIR181A1HG",0.025
"2268","ACBD4",0.024
"2269","ADSS",0.024
"2270","ATAD1",0.024
"2271","CCDC66",0.024
"2272","DPY19L4",0.024
"2273","ENDOV",0.024
"2274","LYPLA1",0.024
"2275","MBIP",0.024
"2276","MGLL",0.024
"2277","MSL1",0.024
"2278","PLTP",0.024
"2279","TTC23",0.024
"2280","XPR1",0.024
"2281","AC072022.1",0.023
"2282","ATP5I",0.023
"2283","GATD1",0.023
"2284","LINC00163",0.023
"2285","LRRC32",0.023
"2286","NUP133",0.023
"2287","ODF2L",0.023
"2288","CD2AP",0.022
"2289","DDX6",0.022
"2290","FAM129B",0.022
"2291","FBXO21",0.022
"2292","MED19",0.022
"2293","PCBP1-AS1",0.022
"2294","RIOK2",0.022
"2295","RNGTT",0.022
"2296","SH3BGRL3",0.022
"2297","ZBTB40",0.022
"2298","ZNF37BP",0.022
"2299","C18orf25",0.021
"2300","CCDC144B",0.021
"2301","CCDC28A",0.021
"2302","CCNT2",0.021
"2303","PKD1",0.021
"2304","RPL39L",0.021
"2305","SKA2",0.021
"2306","SLC17A5",0.021
"2307","SQLE",0.021
"2308","STON1",0.021
"2309","TIMM23",0.021
"2310","AKIP1",0.02
"2311","APTX",0.02
"2312","ARNT",0.02
"2313","ASPA",0.02
"2314","FRYL",0.02
"2315","ME2",0.02
"2316","PCGF6",0.02
"2317","PRR5",0.02
"2318","RPL21P28",0.02
"2319","RPL41P2",0.02
"2320","SESTD1",0.02
"2321","TBX5-AS1",0.02
"2322","VPS13D",0.02
"2323","ZNF618",0.02
"2324","CBLL1",0.019
"2325","CTPS1",0.019
"2326","ESYT1",0.019
"2327","HLA-DMA",0.019
"2328","PAICS",0.019
"2329","PTTG1",0.019
"2330","REV3L",0.019
"2331","RIPOR1",0.019
"2332","TXNRD2",0.019
"2333","AKR1C2",0.018
"2334","ARHGEF6",0.018
"2335","CCND3",0.018
"2336","LPCAT1",0.018
"2337","PARD6B",0.018
"2338","PDCL3",0.018
"2339","SCNM1",0.018
"2340","SLC25A28",0.018
"2341","ZBTB21",0.018
"2342","ZNF354A",0.018
"2343","ATP2C1",0.017
"2344","CYB561D2",0.017
"2345","EYA4",0.017
"2346","MRGPRF",0.017
"2347","SLC36A4",0.017
"2348","TTPAL",0.017
"2349","TUSC2",0.017
"2350","AC027290.2",0.016
"2351","CDK11B",0.016
"2352","FNBP1L",0.016
"2353","GSTM5",0.016
"2354","KCTD9",0.016
"2355","LIN7A",0.016
"2356","NFRKB",0.016
"2357","PLEKHG2",0.016
"2358","PRPS1",0.016
"2359","PSMG4",0.016
"2360","RPUSD2",0.016
"2361","RSU1",0.016
"2362","RXRB",0.016
"2363","SEC24A",0.016
"2364","SLC31A1",0.016
"2365","SRPK1",0.016
"2366","SURF2",0.016
"2367","TEF",0.016
"2368","TMEM245",0.016
"2369","TSPAN3",0.016
"2370","ABTB2",0.015
"2371","C14orf37",0.015
"2372","ENOX2",0.015
"2373","HERC2",0.015
"2374","MBD2",0.015
"2375","TNKS1BP1",0.015
"2376","TRIM23",0.015
"2377","WNT9A",0.015
"2378","BOK",0.014
"2379","CRYBG3",0.014
"2380","DVL2",0.014
"2381","EIF4G3",0.014
"2382","PCSK7",0.014
"2383","PPP1R9A",0.014
"2384","RAD54L2",0.014
"2385","SGMS2",0.014
"2386","SMIM8",0.014
"2387","TATDN1",0.014
"2388","TMUB1",0.014
"2389","WASHC2C",0.014
"2390","ZEB1",0.014
"2391","ZFP90",0.014
"2392","ZNF326",0.014
"2393","ACOX3",0.013
"2394","AP001528.2",0.013
"2395","CEP57L1",0.013
"2396","CFDP1",0.013
"2397","FAM35A",0.013
"2398","HHLA3",0.013
"2399","ITM2C",0.013
"2400","KIAA0141",0.013
"2401","KLHL24",0.013
"2402","LIX1L-AS1",0.013
"2403","MBTPS2",0.013
"2404","MECOM",0.013
"2405","SCML1",0.013
"2406","SLC37A3",0.013
"2407","SMIM15",0.013
"2408","SNHG14",0.013
"2409","TRMU",0.013
"2410","AAK1",0.012
"2411","ACTN4",0.012
"2412","AK6",0.012
"2413","ARMCX4",0.012
"2414","CDR2",0.012
"2415","FUOM",0.012
"2416","GSTM4",0.012
"2417","JAZF1",0.012
"2418","MYSM1",0.012
"2419","PRKAA1",0.012
"2420","ROCK2",0.012
"2421","SCAF8",0.012
"2422","SLC15A4",0.012
"2423","C17orf51",0.011
"2424","CCDC58",0.011
"2425","LINC01128",0.011
"2426","LSM14B",0.011
"2427","LSS",0.011
"2428","MXRA5",0.011
"2429","NUFIP2",0.011
"2430","PCYT1A",0.011
"2431","PELI2",0.011
"2432","PHLDB3",0.011
"2433","PLXNA2",0.011
"2434","POLI",0.011
"2435","PTPRM",0.011
"2436","RANBP3",0.011
"2437","RBM5",0.011
"2438","SAMD5",0.011
"2439","SLC12A2",0.011
"2440","SNX18",0.011
"2441","BCCIP",0.01
"2442","DDX41",0.01
"2443","ECM2",0.01
"2444","EIF3J-AS1",0.01
"2445","FOXF2",0.01
"2446","GPR180",0.01
"2447","IARS",0.01
"2448","ITGB5",0.01
"2449","ITPKC",0.01
"2450","LAMB2",0.01
"2451","MSANTD2",0.01
"2452","NBPF1",0.01
"2453","NDUFV3",0.01
"2454","NME7",0.01
"2455","NTN4",0.01
"2456","NTNG1",0.01
"2457","NUP85",0.01
"2458","PIM3",0.01
"2459","SF3A1",0.01
"2460","SLC27A3",0.01
"2461","SMARCC1",0.01
"2462","SRPRB",0.01
"2463","SYTL4",0.01
"2464","ZNHIT2",0.01
"2465","CCDC125",0.009
"2466","LDLR",0.009
"2467","NFASC",0.009
"2468","NT5C3A",0.009
"2469","PARP4",0.009
"2470","RYK",0.009
"2471","TOPORS",0.009
"2472","AC098934.1",0.008
"2473","BLOC1S5",0.008
"2474","BTRC",0.008
"2475","CNOT10",0.008
"2476","EML4",0.008
"2477","FAM60A",0.008
"2478","GOLIM4",0.008
"2479","HMCN1",0.008
"2480","NCOA6",0.008
"2481","PIAS2",0.008
"2482","RALGPS2",0.008
"2483","TCF7L2",0.008
"2484","WDR19",0.008
"2485","ANGEL2",0.007
"2486","ATP10D",0.007
"2487","BZW2",0.007
"2488","DAZAP1",0.007
"2489","GTF3C3",0.007
"2490","HSF2",0.007
"2491","IQCB1",0.007
"2492","LCORL",0.007
"2493","MTRF1L",0.007
"2494","NDUFS2",0.007
"2495","NOB1",0.007
"2496","ORC2",0.007
"2497","OSBP",0.007
"2498","PCDH18",0.007
"2499","PPTC7",0.007
"2500","PTMAP2",0.007
"2501","RAC1P2",0.007
"2502","SLC35E1",0.007
"2503","ZYG11B",0.007
"2504","ABCB7",0.006
"2505","ANKH",0.006
"2506","BARD1",0.006
"2507","BUD13",0.006
"2508","C8orf33",0.006
"2509","CCAR2",0.006
"2510","CNKSR2",0.006
"2511","EIF5B",0.006
"2512","EXOG",0.006
"2513","FMO1",0.006
"2514","GPX3",0.006
"2515","HIST1H2BN",0.006
"2516","HTRA1",0.006
"2517","JMY",0.006
"2518","NUS1",0.006
"2519","OGFRL1",0.006
"2520","ORC3",0.006
"2521","P2RX4",0.006
"2522","SRPX2",0.006
"2523","STOML1",0.006
"2524","TMEM108",0.006
"2525","YAF2",0.006
"2526","ZMAT1",0.006
"2527","ZNF83",0.006
"2528","AC002064.2",0.005
"2529","AP3M2",0.005
"2530","BNC2",0.005
"2531","C4orf46",0.005
"2532","C7orf26",0.005
"2533","CLN8",0.005
"2534","ESYT2",0.005
"2535","EXT1",0.005
"2536","EZH2",0.005
"2537","FAM213A",0.005
"2538","FAM216A",0.005
"2539","FHL5",0.005
"2540","GGCT",0.005
"2541","GID8",0.005
"2542","GLMN",0.005
"2543","IQSEC1",0.005
"2544","LHFPL2",0.005
"2545","LYRM9",0.005
"2546","MAN2B2",0.005
"2547","MDM2",0.005
"2548","METTL15",0.005
"2549","MLXIP",0.005
"2550","PDE3A",0.005
"2551","POM121C",0.005
"2552","PRKAG2",0.005
"2553","RBM10",0.005
"2554","RIDA",0.005
"2555","SLC25A13",0.005
"2556","SLC30A1",0.005
"2557","XPOT",0.005
"2558","ZNF614",0.005
"2559","ADAMTS2",0.004
"2560","ANAPC4",0.004
"2561","ASB1",0.004
"2562","ATF7IP2",0.004
"2563","C6orf203",0.004
"2564","CCDC7",0.004
"2565","CDC42SE2",0.004
"2566","DIDO1",0.004
"2567","DMXL2",0.004
"2568","GDAP2",0.004
"2569","HDAC8",0.004
"2570","KLHL26",0.004
"2571","LAS1L",0.004
"2572","LOX",0.004
"2573","LSM12",0.004
"2574","MARC1",0.004
"2575","NAPRT",0.004
"2576","NDUFA6",0.004
"2577","PCDHB4",0.004
"2578","PCGF5",0.004
"2579","PCMTD2",0.004
"2580","PLOD2",0.004
"2581","PREX2",0.004
"2582","PRR14L",0.004
"2583","RAD51D",0.004
"2584","RBM33",0.004
"2585","RPRD1A",0.004
"2586","S1PR1",0.004
"2587","SLC35A3",0.004
"2588","SLC50A1",0.004
"2589","SYAP1",0.004
"2590","THAP4",0.004
"2591","TRMT10C",0.004
"2592","TRMT11",0.004
"2593","VASN",0.004
"2594","ZNF354B",0.004
"2595","ZNF677",0.004
"2596","AAGAB",0.003
"2597","ABCA5",0.003
"2598","AC073896.2",0.003
"2599","ADGRB3",0.003
"2600","AL391807.1",0.003
"2601","AL590094.1",0.003
"2602","ANKRD12",0.003
"2603","ARHGAP35",0.003
"2604","ATL2",0.003
"2605","ATR",0.003
"2606","C1D",0.003
"2607","CAB39",0.003
"2608","CBFA2T3",0.003
"2609","CCDC18-AS1",0.003
"2610","CCNH",0.003
"2611","CIAO1",0.003
"2612","CLK4",0.003
"2613","CLMP",0.003
"2614","CNTRL",0.003
"2615","COLGALT2",0.003
"2616","DCN",0.003
"2617","DCP2",0.003
"2618","DICER1",0.003
"2619","DMPK",0.003
"2620","DNAJC17",0.003
"2621","DPF2",0.003
"2622","DPY19L3",0.003
"2623","DR1",0.003
"2624","EIF1AXP1",0.003
"2625","EML3",0.003
"2626","ERCC6L2",0.003
"2627","FAH",0.003
"2628","FAM160B1",0.003
"2629","FBXL3",0.003
"2630","FGD6",0.003
"2631","GALK1",0.003
"2632","GATC",0.003
"2633","GCDH",0.003
"2634","GLIS2",0.003
"2635","GTF2IRD2B",0.003
"2636","HEATR1",0.003
"2637","HOOK2",0.003
"2638","IBTK",0.003
"2639","ISM1",0.003
"2640","ITPR3",0.003
"2641","JARID2",0.003
"2642","KIAA1147",0.003
"2643","KIAA2026",0.003
"2644","KIF13A",0.003
"2645","LAMTOR3",0.003
"2646","LRRC57",0.003
"2647","LTC4S",0.003
"2648","LUC7L",0.003
"2649","METTL1",0.003
"2650","MFSD2A",0.003
"2651","MIPOL1",0.003
"2652","MOB3C",0.003
"2653","N4BP2L1",0.003
"2654","NAA25",0.003
"2655","NECAP1",0.003
"2656","OLFM2",0.003
"2657","PARD3",0.003
"2658","PCNT",0.003
"2659","PGS1",0.003
"2660","PKN2",0.003
"2661","POLK",0.003
"2662","PRKCA",0.003
"2663","PTPN14",0.003
"2664","PTPN21",0.003
"2665","PTPRG",0.003
"2666","PXMP2",0.003
"2667","QPRT",0.003
"2668","QRICH1",0.003
"2669","RAB8A",0.003
"2670","RAD1",0.003
"2671","RASA1",0.003
"2672","RILP",0.003
"2673","RLIM",0.003
"2674","RNF180",0.003
"2675","RNPC3",0.003
"2676","RPS6KC1",0.003
"2677","RRN3P1",0.003
"2678","RSPO1",0.003
"2679","RUFY3",0.003
"2680","SCARF2",0.003
"2681","SFXN3",0.003
"2682","SLC43A1",0.003
"2683","SMC2",0.003
"2684","SMIM29",0.003
"2685","SP140L",0.003
"2686","TARID",0.003
"2687","TBX2-AS1",0.003
"2688","TC2N",0.003
"2689","TNFRSF19",0.003
"2690","TNS3",0.003
"2691","TST",0.003
"2692","TTF1",0.003
"2693","TXNRD1",0.003
"2694","VAV2",0.003
"2695","VPS53",0.003
"2696","WDFY2",0.003
"2697","ZDHHC21",0.003
"2698","ZNF605",0.003
"2699","ZNF708",0.003
"2700","ZNF91",0.003
"2701","AC120049.1",0.002
"2702","AC156455.1",0.002
"2703","ANKRD36B",0.002
"2704","APC",0.002
"2705","BCAT2",0.002
"2706","BDKRB1",0.002
"2707","BPGM",0.002
"2708","BRD8",0.002
"2709","C20orf194",0.002
"2710","CD27-AS1",0.002
"2711","CHMP4A",0.002
"2712","CISD2",0.002
"2713","CLSTN2",0.002
"2714","CLTC",0.002
"2715","CNOT6L",0.002
"2716","COQ8B",0.002
"2717","CTBP1",0.002
"2718","CYHR1",0.002
"2719","DOCK4",0.002
"2720","EPM2AIP1",0.002
"2721","EXOC4",0.002
"2722","GTF2I",0.002
"2723","HLA-B",0.002
"2724","IDUA",0.002
"2725","IFT122",0.002
"2726","IL17RA",0.002
"2727","JMJD1C",0.002
"2728","KHNYN",0.002
"2729","LONP2",0.002
"2730","LRP11",0.002
"2731","MMP19",0.002
"2732","MNAT1",0.002
"2733","MOSPD2",0.002
"2734","NACC2",0.002
"2735","NBPF14",0.002
"2736","NCAPD3",0.002
"2737","NFATC1",0.002
"2738","PAIP2",0.002
"2739","PLEKHA4",0.002
"2740","PPFIA2",0.002
"2741","PPWD1",0.002
"2742","RBL1",0.002
"2743","REST",0.002
"2744","RGL1",0.002
"2745","RIOK1",0.002
"2746","RMND5B",0.002
"2747","SCARA3",0.002
"2748","SETD7",0.002
"2749","SIK3",0.002
"2750","SNAP47",0.002
"2751","SNHG16",0.002
"2752","TLE2",0.002
"2753","TMEM246",0.002
"2754","TRIM52-AS1",0.002
"2755","TRPC6",0.002
"2756","YWHAH",0.002
"2757","ZNF609",0.002
"2758","ZNF846",0.002
"2759","ADAMTSL3",0.001
"2760","ARHGAP42",0.001
"2761","ATP11B",0.001
"2762","C8orf76",0.001
"2763","CCDC126",0.001
"2764","CHRNB1",0.001
"2765","COX15",0.001
"2766","CROCC",0.001
"2767","D2HGDH",0.001
"2768","DEF8",0.001
"2769","EML1",0.001
"2770","ERC1",0.001
"2771","FAM114A2",0.001
"2772","FAM13A",0.001
"2773","FAM174A",0.001
"2774","FGF10",0.001
"2775","FMR1",0.001
"2776","FUT10",0.001
"2777","FXYD5",0.001
"2778","GALNT17",0.001
"2779","GAN",0.001
"2780","GRK4",0.001
"2781","HDAC5",0.001
"2782","HIRIP3",0.001
"2783","HIVEP1",0.001
"2784","HSBP1L1",0.001
"2785","HSD17B14",0.001
"2786","HYOU1",0.001
"2787","IVNS1ABP",0.001
"2788","KLHL42",0.001
"2789","LTN1",0.001
"2790","LURAP1L",0.001
"2791","MAK16",0.001
"2792","MAN1C1",0.001
"2793","MED4",0.001
"2794","MIGA1",0.001
"2795","MRM2",0.001
"2796","MSANTD4",0.001
"2797","MTFMT",0.001
"2798","MUTYH",0.001
"2799","NBAS",0.001
"2800","NISCH",0.001
"2801","NRDE2",0.001
"2802","PEX1",0.001
"2803","PIK3C2A",0.001
"2804","PINX1",0.001
"2805","PPP1R15B",0.001
"2806","PRKD3",0.001
"2807","PRPSAP2",0.001
"2808","PTBP2",0.001
"2809","R3HDM1",0.001
"2810","RABEPK",0.001
"2811","RRP7A",0.001
"2812","SESN2",0.001
"2813","SPATS2L",0.001
"2814","ST3GAL3",0.001
"2815","ST6GALNAC4",0.001
"2816","STAG1",0.001
"2817","TAF4B",0.001
"2818","TARSL2",0.001
"2819","TFB2M",0.001
"2820","THBS3",0.001
"2821","TMEM134",0.001
"2822","TMEM39A",0.001
"2823","TRAPPC2",0.001
"2824","XPO4",0.001
"2825","ZFYVE16",0.001
"2826","ZNF395",0.001
"2827","ZNF92",0.001
