"","GENE","FREQUENCY"
"3067","MCRIP2",0.019
"3068","MRPL11",0.019
"3069","ZNHIT6",0.019
"3070","AC034102.1",0.018
"3071","CAMTA1",0.018
"3072","DPH3",0.018
"3073","EIF3F",0.018
"3074","MRPL49",0.018
"3075","NAA20",0.018
"3076","TMEM187",0.018
"3077","AL355338.1",0.017
"3078","ALAS1",0.017
"3079","ANGPTL4",0.017
"3080","GIGYF2",0.017
"3081","GLYR1",0.017
"3082","IRF2BP2",0.017
"3083","SMS",0.017
"3084","SNAPIN",0.017
"3085","XPO1",0.017
"3086","ASCC2",0.016
"3087","BOD1L1",0.016
"3088","CDC42SE2",0.016
"3089","COA1",0.016
"3090","COMMD6",0.016
"3091","CYCS",0.016
"3092","EN1",0.016
"3093","FBXL5",0.016
"3094","GOLGA5",0.016
"3095","GPX8",0.016
"3096","KANSL1",0.016
"3097","KHSRP",0.016
"3098","LINC01534",0.016
"3099","MGST3",0.016
"3100","NDUFAF3",0.016
"3101","PLPP5",0.016
"3102","RAB18",0.016
"3103","SMC1A",0.016
"3104","TBC1D23",0.016
"3105","TFG",0.016
"3106","ZNF791",0.016
"3107","AC087190.1",0.015
"3108","ARL5B",0.015
"3109","DSTN",0.015
"3110","LYPD3",0.015
"3111","SRSF4",0.015
"3112","YWHAG",0.015
"3113","ZC3H18",0.015
"3114","ZDHHC20",0.015
"3115","ZNF790-AS1",0.015
"3116","AC131206.1",0.014
"3117","AP001324.1",0.014
"3118","ARMCX3",0.014
"3119","DDX41",0.014
"3120","DPYSL2",0.014
"3121","FBXW11",0.014
"3122","FOXQ1",0.014
"3123","GPI",0.014
"3124","KIAA1551",0.014
"3125","LINC00667",0.014
"3126","MTAP",0.014
"3127","NELFB",0.014
"3128","ORMDL1",0.014
"3129","PCF11",0.014
"3130","PRRC2C",0.014
"3131","RARS",0.014
"3132","RBM42",0.014
"3133","RNF181",0.014
"3134","RNMT",0.014
"3135","RPL26L1",0.014
"3136","SNRNP35",0.014
"3137","SPEN",0.014
"3138","SSBP1",0.014
"3139","SSR1",0.014
"3140","STK4",0.014
"3141","VKORC1",0.014
"3142","WDR13",0.014
"3143","WSB1",0.014
"3144","ZBTB20",0.014
"3145","ZDHHC9",0.014
"3146","ZFR",0.014
"3147","AKR1C2",0.013
"3148","ARCN1",0.013
"3149","ARHGAP5",0.013
"3150","EBPL",0.013
"3151","MACF1",0.013
"3152","PMEPA1",0.013
"3153","SCAF11",0.013
"3154","ZDHHC21",0.013
"3155","ARPC3",0.012
"3156","C21orf91",0.012
"3157","ENO2",0.012
"3158","FKBP4",0.012
"3159","RNF121",0.012
"3160","SNRNP70",0.012
"3161","TOPBP1",0.012
"3162","YBX1P2",0.012
"3163","AATF",0.011
"3164","CYP2R1",0.011
"3165","GOLGA8A",0.011
"3166","HDLBP",0.011
"3167","KNSTRN",0.011
"3168","MBNL2",0.011
"3169","PRR4",0.011
"3170","SCAMP1",0.011
"3171","TMOD3",0.011
"3172","TTF1",0.011
"3173","WASF3",0.011
"3174","AC016831.5",0.01
"3175","ATP5O",0.01
"3176","C9orf40",0.01
"3177","CASC10",0.01
"3178","CTNNBIP1",0.01
"3179","DNAJC30",0.01
"3180","ERO1A",0.01
"3181","KDM3B",0.01
"3182","MED10",0.01
"3183","NBR2",0.01
"3184","NDFIP2",0.01
"3185","NECAP2",0.01
"3186","PPP2CA",0.01
"3187","RPL21",0.01
"3188","RWDD4",0.01
"3189","SGPL1",0.01
"3190","ZNF674-AS1",0.01
"3191","C1orf43",0.009
"3192","CEP104",0.009
"3193","FASTK",0.009
"3194","FTH1P8",0.009
"3195","LOXL2",0.009
"3196","LRP10",0.009
"3197","MRPL32",0.009
"3198","R3HDM1",0.009
"3199","RGP1",0.009
"3200","SEC22C",0.009
"3201","ATP5C1",0.008
"3202","ATP6V1F",0.008
"3203","C9orf3",0.008
"3204","FBXO33",0.008
"3205","HSP90B1",0.008
"3206","MYL9",0.008
"3207","NAT9",0.008
"3208","PRKD3",0.008
"3209","PSMD13",0.008
"3210","SAMD12",0.008
"3211","SLC39A6",0.008
"3212","VPS54",0.008
"3213","ZNF226",0.008
"3214","APMAP",0.007
"3215","B4GALT4",0.007
"3216","CES2",0.007
"3217","EID2B",0.007
"3218","GADD45A",0.007
"3219","IQCG",0.007
"3220","MARS",0.007
"3221","NME1",0.007
"3222","PNO1",0.007
"3223","RARS2",0.007
"3224","RRP8",0.007
"3225","SETD7",0.007
"3226","SH2D4A",0.007
"3227","SMIM7",0.007
"3228","STARD3NL",0.007
"3229","XRN2",0.007
"3230","AC023157.3",0.006
"3231","AC116533.1",0.006
"3232","C9orf78",0.006
"3233","CYHR1",0.006
"3234","DTNB",0.006
"3235","EBLN3P",0.006
"3236","EIF3I",0.006
"3237","HNRNPA1",0.006
"3238","NAA38",0.006
"3239","NIPA2",0.006
"3240","RALB",0.006
"3241","SORBS2",0.006
"3242","SS18L2",0.006
"3243","AL139289.2",0.005
"3244","BUD31",0.005
"3245","COL4A2",0.005
"3246","ETV2",0.005
"3247","FAM173A",0.005
"3248","FBXL3",0.005
"3249","GALK1",0.005
"3250","MAX",0.005
"3251","NDUFB5",0.005
"3252","PCID2",0.005
"3253","PPARGC1A",0.005
"3254","RAB25",0.005
"3255","RASAL2",0.005
"3256","RPS19BP1",0.005
"3257","SAFB2",0.005
"3258","SMUG1",0.005
"3259","SYNGR2",0.005
"3260","TOMM34",0.005
"3261","YWHAQ",0.005
"3262","ZBTB10",0.005
"3263","BAZ2A",0.004
"3264","CMAS",0.004
"3265","DDX23",0.004
"3266","DPCD",0.004
"3267","GLI4",0.004
"3268","HAGHL",0.004
"3269","ILK",0.004
"3270","MACROD1",0.004
"3271","SAT2",0.004
"3272","STRAP",0.004
"3273","ZNF699",0.004
"3274","AC025181.2",0.003
"3275","API5",0.003
"3276","APOPT1",0.003
"3277","CA3-AS1",0.003
"3278","COG3",0.003
"3279","DPP7",0.003
"3280","GPR157",0.003
"3281","GRB2",0.003
"3282","MED15",0.003
"3283","MIA3",0.003
"3284","MYL6",0.003
"3285","MZF1",0.003
"3286","PFDN6",0.003
"3287","PHF20L1",0.003
"3288","RAB40B",0.003
"3289","TBC1D16",0.003
"3290","TWF1",0.003
"3291","YME1L1",0.003
"3292","AC020898.1",0.002
"3293","AC078883.2",0.002
"3294","ACBD5",0.002
"3295","ACP6",0.002
"3296","ALDH18A1",0.002
"3297","BAZ2B",0.002
"3298","CMTM4",0.002
"3299","CNIH4",0.002
"3300","CRYZL1",0.002
"3301","DNTTIP2",0.002
"3302","DYNC1LI2",0.002
"3303","EIF1AXP1",0.002
"3304","FDCSP",0.002
"3305","FIBIN",0.002
"3306","FKBP8",0.002
"3307","FOSB",0.002
"3308","GLOD4",0.002
"3309","GSTO1",0.002
"3310","HCCS",0.002
"3311","HINT1",0.002
"3312","HPF1",0.002
"3313","ITGA6",0.002
"3314","MRPS17",0.002
"3315","MVD",0.002
"3316","NDUFV1",0.002
"3317","NMRK1",0.002
"3318","NUBPL",0.002
"3319","SLC1A5",0.002
"3320","SLC35F2",0.002
"3321","SUZ12P1",0.002
"3322","TMBIM6",0.002
"3323","AC127070.1",0.001
"3324","AL590094.1",0.001
"3325","AP1S1",0.001
"3326","ARL13B",0.001
"3327","ARRDC1-AS1",0.001
"3328","BTBD7",0.001
"3329","C5orf24",0.001
"3330","CALM2",0.001
"3331","CFL2",0.001
"3332","COX7A2",0.001
"3333","DERL3",0.001
"3334","DNM2",0.001
"3335","ENTPD3-AS1",0.001
"3336","HDGFL3",0.001
"3337","IPMK",0.001
"3338","IPO9",0.001
"3339","KIAA0355",0.001
"3340","MAP7D3",0.001
"3341","METTL21A",0.001
"3342","NDUFB9",0.001
"3343","NME7",0.001
"3344","NPM1",0.001
"3345","NPRL3",0.001
"3346","NUDT14",0.001
"3347","OLMALINC",0.001
"3348","PFKL",0.001
"3349","PLBD1",0.001
"3350","PLTP",0.001
"3351","PPP1R2",0.001
"3352","PRR14L",0.001
"3353","QTRT1",0.001
"3354","RPL12P4",0.001
"3355","RPL22",0.001
"3356","RWDD4P2",0.001
"3357","S100A16",0.001
"3358","S100A6",0.001
"3359","SEC62",0.001
"3360","SELENOW",0.001
"3361","SMIM26",0.001
"3362","SOX6",0.001
"3363","TEAD4",0.001
"3364","TMEM176A",0.001
"3365","TMEM267",0.001
"3366","TMEM8B",0.001
"3367","TMX1",0.001
"3368","ZFAND6",0.001
"3369","ZFP36",0.001
"3370","ZFP91",0.001
