"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050839","MF","GO:0050839","cell adhesion molecule binding","89/2360","444/16969",0.000194346346383792,0.0187521365070405,0.0171293056733004,"928/1363/9052/3479/3791/6423/7057/2200/9531/3673/11096/90102/1311/2335/1627/1012/23499/11095/7412/255743/5764/10085/2316/7103/22837/1499/6624/3337/29091/4627/11117/2191/3303/55379/3309/83874/3685/1289/9414/9351/5770/4430/30844/4361/23348/829/10226/10938/7082/9208/2017/88/5339/811/1265/50848/57698/8971/7223/8607/2247/7414/10458/93663/50807/10006/5917/8727/87/5493/23607/1656/10606/54874/85456/81/5797/1842/3913/22854/28969/5025/57488/114990/5586/5578/23085/53827/11188",89
"GO:0097493","MF","GO:0097493","structural molecule activity conferring elasticity","7/2360","11/16969",0.000196769533127392,0.0187521365070405,0.0171293056733004,"2200/2199/2006/7273/11117/84034/3915",7
"GO:0090075","BP","GO:0090075","relaxation of muscle","11/2350","30/17913",0.000961500583141457,0.0190214149261476,0.0156413243837356,"5997/481/5028/5144/5592/3759/6546/2946/8654/817/5025",11
"GO:0045986","BP","GO:0045986","negative regulation of smooth muscle contraction","7/2350","14/17913",0.000977826401322119,0.0192790367503915,0.0158531670114777,"5743/5997/5592/10203/80005/9732/143872",7
"GO:0050810","BP","GO:0050810","regulation of steroid biosynthetic process","24/2350","95/17913",0.00100810862474001,0.0196651071539038,0.0161706330065019,"3638/650/6591/2264/6615/79071/27122/3490/31/1958/653/11218/4597/4801/1717/10891/6319/8644/6720/6713/51360/5562/4047/5978",24
"GO:0001704","BP","GO:0001704","formation of primary germ layer","28/2350","117/17913",0.00100880487319518,0.0196651071539038,0.0161706330065019,"1303/9314/6423/1295/3673/2335/8516/84913/3624/2114/3912/6615/2296/1499/23135/4771/57045/1284/3685/1289/2627/9646/23275/7403/3909/3693/7296/60412",28
"GO:1903844","BP","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","28/2350","117/17913",0.00100880487319518,0.0196651071539038,0.0161706330065019,"54829/25805/10370/94031/7057/2200/8516/255743/27122/1601/56937/7046/11117/3303/1028/3309/4089/1030/7048/9719/407975/858/80139/55612/6935/5654/4015/114990",28
"GO:0050818","BP","GO:0050818","regulation of coagulation","21/2350","79/17913",0.00101088624848718,0.0196651071539038,0.0161706330065019,"928/2152/5327/5054/7057/5329/947/7056/10544/5270/5328/5154/2149/5345/10630/7103/114897/5592/2191/5627/5578",21
"GO:0043502","BP","GO:0043502","regulation of muscle adaptation","26/2350","106/17913",0.00102101063826729,0.0197960733718535,0.0162783266300422,"54206/3479/3488/9314/5997/221476/29995/114907/1605/5530/4000/183/6442/8996/5465/4089/10891/493/407975/8654/817/2308/9475/5025/3720/5578",26
"GO:0034599","BP","GO:0034599","cellular response to oxidative stress","58/2350","296/17913",0.00103639841408712,0.0200278845848093,0.0164689451719176,"1545/3082/3315/9314/4929/6648/388/7295/9104/54205/4257/10276/80310/7168/10365/5179/2353/358/10314/1499/23135/154807/3304/2395/3725/3303/8996/30001/1728/2113/10891/10105/5151/2119/9361/10645/79109/7444/8644/8877/23064/29957/22925/79912/55294/55364/2308/405/10587/5562/2878/2146/4193/375748/7296/5978/7225/83667",58
"GO:0030426","CC","GO:0030426","growth cone","36/2418","166/18678",0.00116631554249065,0.0201264194896463,0.0169674514818477,"4131/1627/4133/5101/4628/8829/6616/3320/203228/6624/23767/85440/2059/57447/323/23022/57616/808/2017/267/10409/66008/5727/10092/57698/23064/2288/10006/29767/55607/94056/23405/56288/22902/2332/58155",36
"GO:0005614","CC","GO:0005614","interstitial matrix","6/2418","11/18678",0.00120682301997871,0.0203047973111417,0.0171178317833822,"151887/64094/3371/81621/133584/1842",6
"GO:0030193","BP","GO:0030193","regulation of blood coagulation","20/2350","74/17913",0.00105473743066395,0.020315008730544,0.016705047581716,"928/2152/5327/5054/7057/5329/947/7056/5270/5328/5154/2149/5345/10630/7103/114897/5592/2191/5627/5578",20
"GO:0050919","BP","GO:0050919","negative chemotaxis","10/2350","26/17913",0.00106239567560568,0.0203283316814254,0.016716003054655,"9037/8828/23768/5154/6092/23767/3685/9353/7869/6259",10
"GO:0061037","BP","GO:0061037","negative regulation of cartilage development","10/2350","26/17913",0.00106239567560568,0.0203283316814254,0.016716003054655,"2487/6591/1513/7046/1499/6662/5744/2202/81792/7483",10
"GO:1905330","BP","GO:1905330","regulation of morphogenesis of an epithelium","39/2350","181/17913",0.00109424549957058,0.020796151319818,0.0171006915095145,"2252/3082/6423/90102/6591/84870/115908/6422/51339/4070/7472/2719/5154/1601/55727/85407/1499/2239/183/23002/6662/23213/6239/367/2119/4300/7482/163/5754/6909/5698/23122/81792/6495/1856/59277/6259/1213/2255",39
"GO:0035107","BP","GO:0035107","appendage morphogenesis","33/2350","146/17913",0.00109753505937354,0.020796151319818,0.0171006915095145,"116039/157506/6423/6659/2697/130497/2254/6926/10512/2719/5125/2768/4487/1382/6910/1499/6662/26146/7700/4089/775/91461/5727/6909/23288/84314/54928/340419/7483/5362/57728/55764/2255",33
"GO:0035108","BP","GO:0035108","limb morphogenesis","33/2350","146/17913",0.00109753505937354,0.020796151319818,0.0171006915095145,"116039/157506/6423/6659/2697/130497/2254/6926/10512/2719/5125/2768/4487/1382/6910/1499/6662/26146/7700/4089/775/91461/5727/6909/23288/84314/54928/340419/7483/5362/57728/55764/2255",33
"GO:0001759","BP","GO:0001759","organ induction","9/2350","22/17913",0.00112591615054765,0.0211281242913058,0.0173736731438373,"650/10252/7472/6092/1499/367/7482/6495/2255",9
"GO:0050927","BP","GO:0050927","positive regulation of positive chemotaxis","9/2350","22/17913",0.00112591615054765,0.0211281242913058,0.0173736731438373,"3576/2152/3791/3673/2277/1012/4916/1901/2255",9
"GO:2000050","BP","GO:2000050","regulation of non-canonical Wnt signaling pathway","9/2350","22/17913",0.00112591615054765,0.0211281242913058,0.0173736731438373,"6423/6424/84870/6422/51339/2719/1601/85407/4300",9
"GO:0033692","BP","GO:0033692","cellular polysaccharide biosynthetic process","17/2350","59/17913",0.00113253641587187,0.0211842388558596,0.0174198161941965,"3036/3037/3479/3643/5507/51763/8660/5500/79660/55790/8864/10678/90673/3667/3340/208/2131",17
"GO:0010038","BP","GO:0010038","response to metal ion","64/2350","335/17913",0.00115970547727735,0.0215895483763229,0.0177531025301497,"1843/2203/2354/3398/3485/4489/4493/4499/4501/4502/5743/7057/10628/360/387758/7412/445/140576/5179/2353/6678/5176/30061/358/4982/5530/9451/7273/2395/3725/4129/3309/1728/760/595/10891/10105/808/1841/79800/811/1027/9361/64924/8836/4520/8644/6262/8604/29957/23621/4521/836/817/1371/841/5562/5025/4193/10165/7779/3710/4331/728294",64
"GO:0001666","BP","GO:0001666","response to hypoxia","67/2350","354/17913",0.00116160352812978,0.0215895483763229,0.0177531025301497,"51129/10370/1410/29923/4609/4929/5327/5743/7057/947/3673/650/112399/6422/481/360/5740/7412/5328/1909/5764/10266/1263/5179/358/84701/4000/114757/677/1958/8996/5465/30001/10059/4089/2113/10891/2627/23576/7048/1978/472/1027/4194/9361/6513/4524/6262/6921/5698/6546/3163/3708/4763/836/29988/405/81/5562/9475/4193/5352/114990/863/5978/7225/10525",67
"GO:0006024","BP","GO:0006024","glycosaminoglycan biosynthetic process","26/2350","107/17913",0.00118343781634418,0.0219255336386814,0.0180293834743964,"2683/633/3036/3037/6385/1462/4060/2719/2239/79586/4958/4969/55790/10678/2817/9953/29940/56548/9653/9956/3340/51363/2131/1634/1213/6487",26
"GO:0048771","BP","GO:0048771","tissue remodeling","37/2350","170/17913",0.00119449616364901,0.0220603785159988,0.0181402665225711,"633/3488/3953/5166/7076/2697/84870/115908/6422/10512/1513/2149/5764/2296/4982/5530/7052/1499/10457/338773/183/8996/760/5745/9770/10461/51208/1999/4763/4286/79705/9475/4193/1901/5578/54849/2255",37
"GO:0019218","BP","GO:0019218","regulation of steroid metabolic process","29/2350","124/17913",0.00122029182428536,0.0224656879701241,0.0184735528039746,"3638/650/6591/185/2264/6615/79071/27122/341/33/3490/183/31/1958/653/11218/4597/4801/1717/10891/6319/8644/6720/6713/51360/5562/4047/3949/5978",29
"GO:0005178","MF","GO:0005178","integrin binding","30/2360","113/16969",0.00027764294195963,0.0226845631993246,0.0207214157683122,"928/3479/3791/6423/7057/2200/3673/11096/1311/2335/11095/7412/255743/5764/10085/7103/4627/11117/2191/3685/1289/88/811/2247/87/81/1842/3913/5578/11188",30
"GO:0005539","MF","GO:0005539","glycosaminoglycan binding","46/2360","199/16969",0.000293270096040531,0.0226845631993246,0.0207214157683122,"9510/633/151887/2252/4053/56925/26577/5228/7057/7130/1462/2200/7058/1839/11096/2254/1311/2335/84870/6422/64094/9037/5270/8828/11095/2264/5764/4023/6288/8829/10457/59271/1305/1289/9353/7048/5727/133584/9508/2247/170689/340419/1634/284654/2255/7059",46
"GO:0003714","MF","GO:0003714","transcription corepressor activity","47/2360","205/16969",0.000309443149623526,0.0226845631993246,0.0207214157683122,"467/8553/10370/3399/3400/22809/29995/4212/23613/1649/7026/9612/26508/3337/387893/23528/8554/3303/9242/595/862/9139/10409/9541/51616/1877/6478/4084/10608/195814/55509/7068/10346/23414/6935/221895/10138/2146/2909/10438/863/5977/51132/1487/138151/7089/440498",47
"GO:1903825","BP","GO:1903825","organic acid transmembrane transport","27/2350","113/17913",0.00126071072249299,0.0229057214303879,0.0188353926628077,"5997/7057/6507/130497/58526/387700/23428/10630/56262/8660/183/31/81034/8864/9962/6566/9194/6542/9057/81539/8604/208/120103/121260/51422/10165/8501",27
"GO:1905039","BP","GO:1905039","carboxylic acid transmembrane transport","27/2350","113/17913",0.00126071072249299,0.0229057214303879,0.0188353926628077,"5997/7057/6507/130497/58526/387700/23428/10630/56262/8660/183/31/81034/8864/9962/6566/9194/6542/9057/81539/8604/208/120103/121260/51422/10165/8501",27
"GO:0031952","BP","GO:0031952","regulation of protein autophosphorylation","13/2350","40/17913",0.00126224502408357,0.0229057214303879,0.0188353926628077,"54206/11261/5154/10457/3725/57826/5912/4361/808/9770/5911/55364/85456",13
"GO:0006110","BP","GO:0006110","regulation of glycolytic process","20/2350","75/17913",0.00126381807755053,0.0229057214303879,0.0188353926628077,"2203/3479/3643/5209/5465/8473/10762/10891/23636/5903/9688/11319/9818/55746/405/5562/79902/100101267/51422/863",20
"GO:0051145","BP","GO:0051145","smooth muscle cell differentiation","20/2350","75/17913",0.00126381807755053,0.0229057214303879,0.0188353926628077,"3280/6648/2254/1311/8516/1910/255743/10266/1491/1499/6662/8554/2627/27250/80306/6495/6935/93145/4772/2255",20
"GO:1902807","BP","GO:1902807","negative regulation of cell cycle G1/S phase transition","30/2350","130/17913",0.00127415702791639,0.023021611191703,0.0189306889042556,"7832/1647/9314/6659/10769/51339/11170/2273/25946/1263/7465/835/10457/9125/1032/8738/1030/595/4582/472/1027/4194/23019/91607/85456/25904/2146/4193/246175/138151",30
"GO:1990440","BP","GO:1990440","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","6/2350","11/17913",0.00129616144033101,0.0233292939115802,0.0191836966456647,"467/1649/3309/90993/22926/51360",6
"GO:0071383","BP","GO:0071383","cellular response to steroid hormone stimulus","49/2350","243/17913",0.00130202443203009,0.0233292939115802,0.0191836966456647,"54206/3164/4929/6422/11170/81606/9420/9113/445/1601/56937/114907/8202/5176/861/358/7026/9612/1499/2274/26508/29966/9125/64754/677/5241/8554/367/5465/678/10891/6872/55885/1407/1978/811/8644/23019/7068/2288/55818/7025/2308/153222/6257/23054/9063/5978/7533",49
"GO:0035690","BP","GO:0035690","cellular response to drug","68/2350","362/17913",0.00131341918516392,0.0233292939115802,0.0191836966456647,"1545/54206/2203/3082/3397/3791/9314/4502/4609/5743/388/7295/6422/10276/94274/80310/5028/445/10365/114907/4487/5176/2730/358/5530/196/1499/23135/6662/2776/79041/64754/1958/2395/23514/3309/1728/2113/9353/9343/10891/10105/5151/23641/2770/2551/493/6872/5471/1978/6262/8877/23064/6546/2946/5911/10458/55364/2308/1317/5562/9475/5025/2146/4193/5978/7225/2332",68
"GO:0045861","BP","GO:0045861","negative regulation of proteolysis","62/2350","324/17913",0.00131545675251554,0.0233292939115802,0.0191836966456647,"1293/1410/2619/3082/9314/56925/5327/5743/5054/6423/7057/7076/5329/2537/221476/5270/6880/2719/10653/5345/4130/51232/7980/9709/6695/25816/58189/358/80760/55450/1459/4804/727/4803/8996/79886/1032/8473/5627/80196/1475/5271/6872/3428/6478/5607/7078/6815/1942/1457/3699/9683/89932/258010/64780/9232/79031/7483/6599/57805/2055/4193",62
"GO:0035767","BP","GO:0035767","endothelial cell chemotaxis","11/2350","31/17913",0.00131546820476102,0.0233292939115802,0.0191836966456647,"3315/3791/3164/7057/64094/9037/8829/8817/1960/2247/5025",11
"GO:1902230","BP","GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","11/2350","31/17913",0.00131546820476102,0.0233292939115802,0.0191836966456647,"1191/6423/6591/6880/6615/25946/637/1032/4582/51616/57805",11
"GO:0006936","BP","GO:0006936","muscle contraction","65/2350","343/17913",0.00131916843571307,0.0233292939115802,0.0191836966456647,"1410/23704/10398/5743/5997/7169/2697/3673/1311/4629/59/25802/1910/481/255743/6332/2149/7168/1909/3672/2316/5144/51196/4638/1837/1756/3764/6324/183/5592/79041/776/23213/7273/3768/3759/6442/10203/775/808/4660/7140/493/2017/88/1264/5910/6262/8877/6546/2946/8654/7414/817/1193/6901/80005/9475/3693/5025/1760/9732/143872/1140/5286",65
"GO:0044706","BP","GO:0044706","multi-multicellular organism process","46/2350","225/17913",0.00134125348892866,0.0236257377619563,0.0194274626558852,"2683/2354/3485/3488/5228/5743/5997/7076/2697/7056/3673/10135/23780/5270/5740/81671/397/5764/10266/5125/2353/3490/7026/183/23764/5069/5744/5241/3845/367/7005/2113/1364/23633/23641/79602/5471/7048/811/8061/6513/7356/2288/705/85360/26528",46
"GO:0060412","BP","GO:0060412","ventricular septum morphogenesis","14/2350","45/17913",0.00134402757658833,0.0236257377619563,0.0194274626558852,"10370/3280/3398/6659/6926/6092/7046/26508/4089/9353/64783/7048/407975/23414",14
"GO:0001726","CC","GO:0001726","ruffle","36/2418","168/18678",0.00145837743865122,0.0239387321027383,0.0201813976747884,"51330/23499/11170/7168/10630/81848/51763/9788/121512/6624/23362/2059/4771/9107/4651/9260/4627/23022/2191/3685/23150/7456/2017/8874/26084/23122/10458/57608/55612/87/208/66036/23607/55785/5921/324",36
"GO:0006023","BP","GO:0006023","aminoglycan biosynthetic process","26/2350","108/17913",0.00136772253271518,0.0239700561589363,0.0197105959432543,"2683/633/3036/3037/6385/1462/4060/2719/2239/79586/4958/4969/55790/10678/2817/9953/29940/56548/9653/9956/3340/51363/2131/1634/1213/6487",26
"GO:0005516","MF","GO:0005516","calmodulin binding","40/2360","168/16969",0.000374188588535109,0.0240117126814288,0.0219337122522137,"2669/6004/5997/6236/65108/4629/4133/4628/4082/1491/4638/6016/5530/29966/4651/4804/4627/7273/4642/29078/4430/775/4643/7082/493/6645/1264/8573/10645/1265/6262/8877/23271/6546/28954/817/5130/80271/9657/5116",40
"GO:0005520","MF","GO:0005520","insulin-like growth factor binding","11/2360","26/16969",0.000377938814503077,0.0240117126814288,0.0219337122522137,"94031/3485/3488/3643/3486/3489/51232/3490/3685/81621/5654",11
"GO:0010718","BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","15/2350","50/17913",0.00138802174746794,0.0242529787970745,0.0199432434500672,"25805/1277/650/6615/10630/1601/2296/7046/1499/8313/4089/7048/80139/6934/2146",15
"GO:0061053","BP","GO:0061053","somite development","21/2350","81/17913",0.00142799056419744,0.0248343947833502,0.0204213422707142,"2487/6423/6422/10512/85407/2296/57534/4223/5523/8313/4089/56983/472/5727/7403/5930/10006/6495/55746/5362/57728",21
"GO:0030705","BP","GO:0030705","cytoskeleton-dependent intracellular transport","34/2350","154/17913",0.00142980751322921,0.0248343947833502,0.0204213422707142,"3315/4131/7846/9531/23224/28981/4133/10749/4130/10376/4651/26146/11127/89891/140735/8100/636/57584/117178/23059/66008/22920/6687/8936/55638/51626/54874/81/63915/57728/66000/10947/63971/55764",34
"GO:0005518","MF","GO:0005518","collagen binding","19/2360","61/16969",0.000421346933590614,0.0250964767319909,0.0229245996104893,"54829/26577/7057/7373/3673/1311/2335/50509/4060/1513/5154/3672/6678/114897/147372/4089/127435/1514/1634",19
"GO:0051193","BP","GO:0051193","regulation of cofactor metabolic process","27/2350","114/17913",0.00144935733336658,0.0250992563724848,0.0206391381627932,"2203/3479/3643/5166/3240/5209/5465/8473/10762/10891/23636/5903/9688/4199/8604/11319/54704/9818/255027/55746/405/4200/5562/79902/100101267/51422/863",27
"GO:0000082","BP","GO:0000082","G1/S transition of mitotic cell cycle","53/2350","269/17913",0.00146454273164117,0.0252871934374494,0.0207936789584307,"9510/7832/1647/3398/9314/4609/6659/10769/3400/51339/11170/3624/2273/25946/58480/1263/7465/8450/5530/835/10457/9125/54107/637/8554/1032/8738/1030/595/4582/5471/1978/472/586/1027/4194/23019/91607/6119/11319/23649/5310/85456/25904/4999/23595/2146/4193/902/246175/4331/138151/2255",53
"GO:0002063","BP","GO:0002063","chondrocyte development","10/2350","27/17913",0.00149084332574193,0.0255388495974734,0.0210006160158149,"6423/1311/8817/6662/23213/9451/8313/5744/7048/54928",10
"GO:0045671","BP","GO:0045671","negative regulation of osteoclast differentiation","10/2350","27/17913",0.00149084332574193,0.0255388495974734,0.0210006160158149,"2200/9935/6422/1499/5295/51208/6988/10234/4763/55294",10
"GO:0033144","BP","GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway","12/2350","36/17913",0.00150319186619389,0.0255388495974734,0.0210006160158149,"6422/81606/9420/1601/9612/26508/29966/9125/1407/811/23019/9063",12
"GO:1900026","BP","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","12/2350","36/17913",0.00150319186619389,0.0255388495974734,0.0210006160158149,"3037/4653/6281/4739/3987/2316/8829/6239/57091/8874/811/80005",12
